dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7
3.438433706760406494e-01,3.147019147872924805e-01,3.024030625820159912e-01,-8.261784911155700684e-02,-5.370773077011108398e-01,7.007439136505126953e-01,5.967596173286437988e-01,3.343921601772308350e-01
6.610392928123474121e-01,4.109473824501037598e-01,2.870333790779113770e-01,-3.897877037525177002e-02,-8.192523717880249023e-01,4.119112193584442139e-01,1.541116237640380859e-01,-2.209750711917877197e-01
3.242144286632537842e-01,1.197693496942520142e-02,1.481277495622634888e-01,-2.279476374387741089e-01,-2.506340146064758301e-01,-3.530292585492134094e-02,-3.751503676176071167e-02,-1.853384822607040405e-02
5.838093161582946777e-01,6.436880230903625488e-01,3.642740547657012939e-01,-1.881327182054519653e-01,-6.966801285743713379e-01,5.788066387176513672e-01,3.654259741306304932e-01,-6.991864740848541260e-02
2.985904216766357422e-01,-8.967697620391845703e-02,1.392314732074737549e-01,-4.060594737529754639e-02,-1.801690608263015747e-01,2.385356277227401733e-02,-2.004460841417312622e-01,-2.533546984195709229e-01
4.571962952613830566e-01,2.637112140655517578e-01,3.347038626670837402e-01,-1.810358166694641113e-01,-6.069520711898803711e-01,2.967359423637390137e-01,1.388327628374099731e-01,4.545253515243530273e-02
2.299767434597015381e-01,-2.282847911119461060e-01,1.802174746990203857e-01,-9.799669682979583740e-02,-6.513867527246475220e-02,-1.386552676558494568e-02,-1.403193771839141846e-01,2.935377508401870728e-02
2.007550001144409180e-01,-3.449826240539550781e-01,2.384599596261978149e-01,5.727478861808776855e-02,8.533482253551483154e-02,-1.437843143939971924e-01,-3.597073853015899658e-01,-1.918265223503112793e-01
5.695197582244873047e-01,7.747763991355895996e-01,4.242923259735107422e-01,-3.503664135932922363e-01,-8.015124201774597168e-01,5.907634496688842773e-01,2.067058831453323364e-01,-3.466205596923828125e-01
6.789176464080810547e-01,7.898882627487182617e-01,3.774081468582153320e-01,-7.711377739906311035e-02,-8.028903007507324219e-01,6.732063293457031250e-01,4.466038644313812256e-01,-2.007709443569183350e-01
5.595254898071289062e-01,4.688022136688232422e-01,3.775371313095092773e-01,-3.361399769783020020e-01,-8.421359062194824219e-01,2.424845993518829346e-01,1.302914172410964966e-01,-3.456586897373199463e-01
6.774243712425231934e-02,-4.345570206642150879e-01,2.634388804435729980e-01,5.887304246425628662e-02,2.052785009145736694e-01,-1.441957950592041016e-01,-3.872497975826263428e-01,-1.809377670288085938e-01
4.835703372955322266e-01,2.059421390295028687e-01,2.811290919780731201e-01,-1.907510161399841309e-01,-6.441950201988220215e-01,2.569988071918487549e-01,1.250889599323272705e-01,-8.635526895523071289e-02
6.872224807739257812e-01,6.263486146926879883e-01,1.840220838785171509e-01,-2.534949183464050293e-01,-9.585919380187988281e-01,4.501468539237976074e-01,1.427143812179565430e-01,-5.980774760246276855e-01
1.128940135240554810e-01,2.412213385105133057e-02,4.833669364452362061e-01,-1.769679933786392212e-01,-6.050273776054382324e-03,3.280313014984130859e-01,8.555117249488830566e-02,2.735709547996520996e-01
5.720406770706176758e-01,6.296514272689819336e-01,1.512122005224227905e-01,-3.547300696372985840e-01,-8.090786933898925781e-01,4.201582372188568115e-01,1.089584827423095703e-01,-5.552459359169006348e-01
4.138731360435485840e-01,3.529903888702392578e-01,7.019751518964767456e-02,-3.404226303100585938e-01,-5.559207201004028320e-01,2.056742310523986816e-01,4.389556869864463806e-02,-3.461744785308837891e-01
6.010892391204833984e-01,7.954572439193725586e-01,4.615237712860107422e-01,-1.625265628099441528e-01,-7.369181513786315918e-01,7.990555167198181152e-01,5.157104730606079102e-01,2.934830635786056519e-02
6.902420520782470703e-01,6.501987576484680176e-01,3.659296035766601562e-01,-5.796679109334945679e-02,-9.361327290534973145e-01,6.763234138488769531e-01,3.510644435882568359e-01,-1.298763006925582886e-01
4.610461592674255371e-01,2.248315960168838501e-01,9.367739409208297729e-02,-2.306679487228393555e-01,-5.930635333061218262e-01,1.632395088672637939e-01,5.177455767989158630e-02,-2.866710424423217773e-01
5.845936536788940430e-01,5.700157284736633301e-01,3.768015801906585693e-01,-1.154668480157852173e-01,-7.895930409431457520e-01,6.328177452087402344e-01,3.347988426685333252e-01,1.568746566772460938e-02
1.102536618709564209e-01,-4.220008850097656250e-01,2.498687207698822021e-01,4.679808020591735840e-02,1.798351258039474487e-01,-1.769273281097412109e-01,-3.687642216682434082e-01,-1.293263584375381470e-01
3.039003610610961914e-01,-1.604581028223037720e-01,3.844245970249176025e-01,-7.762670516967773438e-02,-9.115082025527954102e-02,-1.059416756033897400e-01,-1.889226734638214111e-01,-6.406848132610321045e-02
5.543601512908935547e-02,-3.905657529830932617e-01,3.106214404106140137e-01,1.235595345497131348e-01,2.754604220390319824e-01,9.289383888244628906e-05,-3.374491631984710693e-01,3.551491349935531616e-02
4.697235524654388428e-01,1.976091414690017700e-01,5.278946161270141602e-01,-2.325044721364974976e-01,-9.215542674064636230e-01,4.654967188835144043e-01,4.870941936969757080e-01,-1.743439733982086182e-01
3.208582997322082520e-01,-6.561809778213500977e-02,1.563791930675506592e-01,-1.592189520597457886e-01,-3.082921504974365234e-01,-3.926246613264083862e-02,-9.352993965148925781e-02,-1.990670561790466309e-01
2.808358371257781982e-01,-1.925589293241500854e-01,1.370281726121902466e-01,-3.608448803424835205e-02,-1.505382955074310303e-01,-5.870250985026359558e-02,-1.840329319238662720e-01,-1.482419818639755249e-01
5.546448230743408203e-01,8.907316923141479492e-01,5.301294326782226562e-01,-4.247815012931823730e-01,-8.383308649063110352e-01,6.212065815925598145e-01,2.425543665885925293e-01,-3.548982739448547363e-01
6.087106466293334961e-01,2.777822613716125488e-01,1.373454928398132324e-01,-1.108176410198211670e-01,-7.390165328979492188e-01,2.724147140979766846e-01,1.070735603570938110e-01,-3.095697760581970215e-01
1.082567870616912842e-01,-3.752351403236389160e-01,2.870867848396301270e-01,9.661653637886047363e-02,2.521086335182189941e-01,-7.685730606317520142e-02,-3.673511445522308350e-01,-2.188837528228759766e-02
4.433708190917968750e-01,4.967716932296752930e-01,3.640368878841400146e-01,-2.331259548664093018e-01,-4.856277108192443848e-01,5.527542829513549805e-01,3.467407524585723877e-01,1.368082463741302490e-01
4.140137135982513428e-01,2.202979475259780884e-01,2.128543704748153687e-01,-1.642546057701110840e-02,-4.493692517280578613e-01,3.120993971824645996e-01,1.857350468635559082e-01,-7.668182253837585449e-02
6.572494506835937500e-01,5.629171133041381836e-01,1.025762200355529785e+00,-2.683538496494293213e-01,-1.371871590614318848e+00,5.525363683700561523e-01,4.624267518520355225e-01,-1.320731639862060547e-01
3.399309515953063965e-01,7.273291349411010742e-01,6.133558154106140137e-01,-3.725021183490753174e-01,-4.580649733543395996e-01,7.501686811447143555e-01,5.024046897888183594e-01,1.588596999645233154e-01
2.122439295053482056e-01,-2.409000843763351440e-01,1.611732542514801025e-01,-3.567962348461151123e-02,5.516548454761505127e-02,-1.185162961483001709e-01,-2.341349571943283081e-01,5.211286246776580811e-03
4.023331105709075928e-01,3.558822870254516602e-01,3.366090953350067139e-01,-2.193386554718017578e-01,-5.266791582107543945e-01,4.258376657962799072e-01,2.462375760078430176e-01,1.421464681625366211e-01
2.634139955043792725e-01,-3.329293727874755859e-01,1.972748637199401855e-01,-1.124357283115386963e-01,-4.024122655391693115e-02,-2.059179842472076416e-01,-1.219614446163177490e-01,-1.878959685564041138e-02
4.625025391578674316e-01,6.585821509361267090e-01,4.261793494224548340e-01,-1.322157680988311768e-01,-6.956400871276855469e-01,7.084580659866333008e-01,5.789361596107482910e-01,-2.632591128349304199e-02
7.046929001808166504e-01,5.367702841758728027e-01,4.198026061058044434e-01,-1.715200394392013550e-01,-9.974099993705749512e-01,4.094889461994171143e-01,1.967725157737731934e-01,-3.519105017185211182e-01
2.147301733493804932e-01,-3.289474844932556152e-01,2.794710993766784668e-01,-1.741597056388854980e-02,1.196527928113937378e-01,-1.455553174018859863e-01,-2.408685088157653809e-01,-7.055729627609252930e-02
4.979244470596313477e-01,6.217952370643615723e-01,6.310976147651672363e-01,-2.769645154476165771e-01,-8.670576810836791992e-01,6.125653982162475586e-01,3.017927110195159912e-01,5.539584159851074219e-02
5.300568342208862305e-01,2.301526814699172974e-01,1.792554110288619995e-01,-3.016614913940429688e-02,-6.258615255355834961e-01,3.811165690422058105e-01,2.873789370059967041e-01,-1.614716053009033203e-01
5.281285047531127930e-01,7.211942076683044434e-01,2.972103059291839600e-01,-2.750614285469055176e-01,-6.211903691291809082e-01,6.103944182395935059e-01,2.841377258300781250e-01,-2.187761664390563965e-01
4.697728455066680908e-01,7.259607315063476562e-01,4.558011591434478760e-01,-1.077438592910766602e-01,-6.313315629959106445e-01,7.872728705406188965e-01,5.924069285392761230e-01,6.960571557283401489e-02
2.455072700977325439e-01,-3.494490981101989746e-01,2.865445911884307861e-01,3.243885934352874756e-02,1.427385360002517700e-01,-1.685791313648223877e-01,-2.788747847080230713e-01,-1.495104283094406128e-02
2.345619052648544312e-01,-2.596336603164672852e-01,1.826100647449493408e-01,4.723429679870605469e-03,-1.278606057167053223e-02,-1.028810665011405945e-01,-2.678163051605224609e-01,-1.335378587245941162e-01
5.951622128486633301e-01,5.336698889732360840e-01,1.199022084474563599e-01,-1.851790845394134521e-01,-7.496953010559082031e-01,4.271185398101806641e-01,1.180520951747894287e-01,-4.170057773590087891e-01
1.323867738246917725e-01,-3.466384112834930420e-02,3.930881917476654053e-01,-1.410965025424957275e-01,9.514226019382476807e-02,1.457856893539428711e-01,-1.972332596778869629e-01,-7.151028513908386230e-02
3.281515240669250488e-01,-5.575337260961532593e-02,4.875703454017639160e-01,-2.381148636341094971e-01,-4.308640956878662109e-01,-9.134130924940109253e-02,1.283111423254013062e-01,4.739627987146377563e-02
6.500853300094604492e-01,3.388170003890991211e-01,2.225852608680725098e-01,-7.189629226922988892e-02,-7.520790100097656250e-01,3.342142999172210693e-01,1.408610194921493530e-01,-2.274369895458221436e-01
3.359502553939819336e-01,6.108540892601013184e-01,5.784354209899902344e-01,-2.430339455604553223e-01,-5.752742290496826172e-01,9.400568008422851562e-01,7.192317843437194824e-01,4.153581857681274414e-01
3.613389432430267334e-01,-5.627839267253875732e-02,1.061113849282264709e-01,-1.290381699800491333e-01,-2.585769891738891602e-01,1.862039417028427124e-02,-3.093723207712173462e-04,-1.280037313699722290e-02
7.790905237197875977e-01,1.001236915588378906e+00,5.034700036048889160e-01,-3.143277764320373535e-02,-1.083450675010681152e+00,1.077311873435974121e+00,8.016257882118225098e-01,-1.351383030414581299e-01
3.891753852367401123e-01,5.899048447608947754e-01,3.697724938392639160e-01,-4.977766275405883789e-01,-5.591627359390258789e-01,4.119184613227844238e-01,1.419315785169601440e-01,-2.517810761928558350e-01
1.926417946815490723e-01,-2.592747807502746582e-01,1.781249046325683594e-01,-8.809588849544525146e-02,-2.512320876121520996e-03,-2.023323252797126770e-02,-1.838600039482116699e-01,-2.051589637994766235e-02
4.549791812896728516e-01,6.596816778182983398e-01,3.789953887462615967e-01,-3.066421151161193848e-01,-5.784295797348022461e-01,5.646370053291320801e-01,3.147260844707489014e-01,-1.308149695396423340e-01
2.422101646661758423e-01,6.165729165077209473e-01,6.132322549819946289e-01,-2.190401256084442139e-01,-4.533188939094543457e-01,8.819264173507690430e-01,7.506430745124816895e-01,4.032822847366333008e-01
3.115144073963165283e-01,-6.205444782972335815e-02,1.493841409683227539e-01,-2.848558127880096436e-01,-3.199733495712280273e-01,-8.943951129913330078e-02,-2.877167612314224243e-02,-1.482344269752502441e-01
5.493624210357666016e-01,5.145717263221740723e-01,4.620004296302795410e-01,-2.896938323974609375e-01,-8.270205855369567871e-01,2.814938127994537354e-01,1.134880781173706055e-01,-2.563312947750091553e-01
4.586609601974487305e-01,1.063635498285293579e-01,6.723475456237792969e-02,-5.370126664638519287e-02,-4.273549318313598633e-01,1.693709790706634521e-01,2.459671720862388611e-02,-6.557294726371765137e-02
7.040894031524658203e-01,7.270269989967346191e-01,3.273783028125762939e-01,-7.345153391361236572e-02,-8.195523023605346680e-01,6.040072441101074219e-01,3.589186072349548340e-01,-2.693846225738525391e-01
1.786586195230484009e-01,-4.088669419288635254e-01,2.096761465072631836e-01,1.478266716003417969e-02,7.675603032112121582e-03,-1.998140513896942139e-01,-3.539005219936370850e-01,-2.905107736587524414e-01
2.062094360589981079e-01,-3.847202658653259277e-01,2.697078883647918701e-01,6.622099876403808594e-02,2.156118899583816528e-01,-1.812453269958496094e-01,-3.432556986808776855e-01,-3.794082999229431152e-02
5.385071039199829102e-01,5.094494819641113281e-01,4.538717865943908691e-01,-2.968855500221252441e-01,-8.129231929779052734e-01,2.764247953891754150e-01,1.114978045225143433e-01,-2.527408301830291748e-01
4.238445162773132324e-01,2.892102599143981934e-01,2.401987016201019287e-01,-1.926557421684265137e-01,-6.010543704032897949e-01,3.912523686885833740e-01,2.004214078187942505e-01,1.100323349237442017e-01
2.472579777240753174e-01,-8.111525326967239380e-02,1.889288276433944702e-01,-1.807451099157333374e-01,-1.444020867347717285e-01,-6.647242605686187744e-02,-1.541913151741027832e-01,-1.369079202413558960e-01
2.762402296066284180e-01,-6.825064122676849365e-02,1.211246028542518616e-01,-1.675244867801666260e-01,-2.669121921062469482e-01,-2.316823974251747131e-02,-1.572292596101760864e-01,-3.170687854290008545e-01
2.688894271850585938e-01,-1.971840411424636841e-01,2.003731578588485718e-01,4.193630814552307129e-02,5.448058247566223145e-03,-4.604367539286613464e-02,-2.623570263385772705e-01,-8.412072062492370605e-02
4.878200888633728027e-01,1.979747861623764038e-01,2.062979638576507568e-01,-1.667144000530242920e-01,-6.110487580299377441e-01,3.365327119827270508e-01,1.899275481700897217e-01,-8.458225429058074951e-02
2.015808522701263428e-01,-3.517949581146240234e-01,2.464679032564163208e-01,4.682491719722747803e-02,1.853225082159042358e-01,-1.666336357593536377e-01,-3.288650214672088623e-01,-3.437082469463348389e-02
4.679823219776153564e-01,4.258145093917846680e-01,3.252340555191040039e-01,-1.543523222208023071e-01,-7.524333000183105469e-01,4.686542153358459473e-01,4.500086009502410889e-01,-1.840119361877441406e-01
5.222877264022827148e-01,5.330365896224975586e-01,2.960983514785766602e-01,-9.167149662971496582e-02,-5.192360877990722656e-01,5.219978094100952148e-01,3.278228044509887695e-01,1.933349668979644775e-02
5.184682607650756836e-01,4.557607769966125488e-01,4.701950848102569580e-01,-3.042646646499633789e-01,-7.753117680549621582e-01,2.444364428520202637e-01,1.331177800893783569e-01,-1.850306689739227295e-01
5.633829832077026367e-01,8.640313148498535156e-01,4.857855439186096191e-01,-3.926894068717956543e-01,-7.765971422195434570e-01,6.331093907356262207e-01,3.010903894901275635e-01,-3.029158115386962891e-01
3.523292839527130127e-01,4.918585419654846191e-01,6.064302921295166016e-01,-1.893152296543121338e-01,-9.023370742797851562e-01,9.086346626281738281e-01,7.983819246292114258e-01,1.754415184259414673e-01
4.337755441665649414e-01,2.203219383955001831e-01,4.934453964233398438e-02,-1.570953875780105591e-01,-5.137546062469482422e-01,2.235038280487060547e-01,-4.590183496475219727e-03,-3.277575373649597168e-01
6.392894983291625977e-01,7.526887059211730957e-01,4.157406389713287354e-01,-1.127880588173866272e-01,-7.875122427940368652e-01,8.245271444320678711e-01,5.287374854087829590e-01,7.282343506813049316e-02
5.099022388458251953e-01,3.888615965843200684e-01,2.392178922891616821e-01,-2.544979751110076904e-01,-6.989384293556213379e-01,2.739924490451812744e-01,1.840460300445556641e-01,-2.952835857868194580e-01
5.025997161865234375e-01,5.506976842880249023e-01,3.730938434600830078e-01,-1.678876578807830811e-01,-7.337279319763183594e-01,4.891813993453979492e-01,3.891877830028533936e-01,-1.760433018207550049e-01
3.215238451957702637e-01,-1.686425954103469849e-01,5.579954385757446289e-01,2.988511323928833008e-02,-2.653084695339202881e-01,2.885706722736358643e-03,-5.889452621340751648e-02,1.817737370729446411e-01
5.186744332313537598e-01,2.002340406179428101e-01,2.933254837989807129e-01,-2.038322389125823975e-01,-6.453872323036193848e-01,1.863363683223724365e-01,1.441094279289245605e-01,-2.037195265293121338e-01
5.904060602188110352e-01,4.156063199043273926e-01,3.144062161445617676e-01,-1.659004688262939453e-01,-7.610135674476623535e-01,3.250108361244201660e-01,1.337922513484954834e-01,-2.224732041358947754e-01
